GeneID	HHCCW	HHCCX	HHCCY	HHCGA	HHCGB	HHCGG	HHCGH	HHCGN	HHCGO	HHCGP	HHCGT	HHCGU	HHCGW	HHCGX	HHCGY	HHCCZ	HHCGC	HHCGS
jgi.p|Neosp1|707953	14.79	11.56	13.88	18.04	17.68	10.85	10.84	10.39	14.59	9.81	18.76	10.35	13.03	14.7	7.17	14.09	1.81	0.83
jgi.p|Neosp1|707954	7.83	4.74	11.66	1.1	1.59	4.49	5.13	6.52	4.13	3.77	12.23	2.31	2.29	2.56	3.9	4.46	4.83	2.88
jgi.p|Neosp1|707955	4.59	3.85	4.26	18.72	21.77	13.57	18.24	18.15	16.22	19.48	16.44	12.8	13.22	20.66	7.21	26.26	23.99	7.89
jgi.p|Neosp1|707957	10.25	10.0	9.63	18.71	15.93	17.8	21.33	20.7	16.46	19.42	28.59	9.88	12.48	18.31	10.98	20.61	6.22	0.98
jgi.p|Neosp1|707960	0.18	0.07	0.15	0.16	0.36	0.63	1.58	1.36	1.46	1.64	0.68	2.36	1.3	1.3	1.19	0.04	0.0	0.0
jgi.p|Neosp1|707964	0.64	0.26	1.92	0.73	0.72	1.24	0.77	1.39	1.56	1.3	1.24	0.56	0.8	0.56	1.34	0.7	0.0	0.39
jgi.p|Neosp1|707971	45.89	44.87	50.5	27.41	30.21	22.11	20.82	16.14	16.66	19.92	68.48	24.76	29.66	21.1	23.21	6.84	19.2	23.16
jgi.p|Neosp1|707972	4.87	1.05	2.61	0.0	0.0	0.0	0.51	0.55	0.16	0.17	5.26	3.56	0.13	1.48	7.05	0.56	12.51	9.3
jgi.p|Neosp1|707973	1.67	0.21	0.46	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.99	5.63	0.13	0.15	12.82	0.0	14.03	10.23
jgi.p|Neosp1|707976	3.59	2.94	3.26	3.91	3.71	3.31	4.66	5.55	4.39	3.55	8.8	4.51	3.57	4.45	3.25	2.64	2.67	1.79
jgi.p|Neosp1|707980	0.6	0.1	0.37	0.18	0.08	0.32	0.25	0.27	0.46	0.67	0.56	2.17	0.84	0.4	0.26	0.07	0.08	0.23
jgi.p|Neosp1|707987	14.21	10.95	36.8	114.41	28.7	1.99	3.9	3.64	0.62	1.67	49.76	1.49	5.82	8.44	3.06	14.2	5.91	7.86
jgi.p|Neosp1|708000	32.46	23.63	25.01	23.52	26.64	16.0	15.79	18.07	14.99	19.0	42.42	12.85	15.65	21.02	17.15	31.19	9.81	4.24
jgi.p|Neosp1|708002	11.54	10.11	17.62	13.52	11.69	9.12	10.95	7.88	10.66	10.72	15.24	9.51	9.45	11.34	14.66	9.73	4.07	4.28
jgi.p|Neosp1|708005	10.01	10.58	8.62	14.8	9.39	14.96	13.05	13.23	12.52	14.58	14.64	9.46	13.3	14.66	12.74	7.29	2.7	1.17
jgi.p|Neosp1|708006	7.36	5.46	6.51	13.16	13.09	10.99	12.43	16.92	10.28	14.41	11.07	10.15	13.58	15.68	11.69	13.5	7.82	2.79
jgi.p|Neosp1|708008	5.96	5.43	8.43	9.92	10.99	12.25	11.31	11.56	14.45	11.55	6.34	8.22	10.08	11.54	5.32	7.11	7.54	4.81
jgi.p|Neosp1|708013	289.69	566.07	530.66	926.3	823.85	1182.91	1101.53	1025.04	1198.96	1117.11	777.2	830.98	953.11	1364.03	933.61	406.94	291.38	146.47
jgi.p|Neosp1|708015	0.57	0.93	0.23	0.21	0.51	0.0	1.35	2.86	2.3	0.51	2.92	0.22	0.19	0.44	0.0	0.41	0.0	0.0
jgi.p|Neosp1|708016	5.01	5.12	6.75	4.85	5.57	7.53	12.36	12.04	9.49	10.96	10.01	6.3	4.46	5.71	3.98	0.44	0.13	0.24
jgi.p|Neosp1|708021	0.64	0.6	0.87	0.51	1.38	1.87	2.38	4.32	1.21	3.3	5.14	9.58	1.36	2.21	4.25	0.0	0.36	1.87
jgi.p|Neosp1|708028	12.7	11.69	12.66	21.93	15.92	9.74	8.13	11.54	11.59	10.44	7.07	23.87	16.37	12.72	17.02	11.45	1.28	1.44
jgi.p|Neosp1|708033	27.74	16.03	25.02	6.98	7.27	9.25	6.57	8.55	7.35	8.14	27.33	19.19	10.24	7.15	19.4	13.53	6.53	10.64
jgi.p|Neosp1|708034	103.03	59.03	110.27	81.24	57.82	43.6	77.07	92.71	62.72	78.92	103.84	41.66	64.02	45.88	41.04	72.14	16.62	5.81
jgi.p|Neosp1|708036	288.18	252.65	322.23	337.81	284.03	375.97	354.29	335.03	350.01	317.03	619.64	229.76	321.68	389.46	235.14	250.81	68.53	31.95
jgi.p|Neosp1|708037	7.2	6.22	7.82	1.68	2.86	2.52	2.56	2.91	1.57	2.56	12.63	8.21	3.1	1.98	12.94	6.05	8.88	19.82
jgi.p|Neosp1|708045	684.13	752.78	922.49	1014.17	730.74	1132.3	1016.73	950.86	850.52	810.01	1166.91	679.45	649.94	1215.71	497.66	427.3	1851.9	2645.67
jgi.p|Neosp1|708054	3.14	2.33	3.8	2.36	2.16	3.23	2.12	1.89	2.94	3.14	15.13	3.38	4.54	4.68	3.48	1.37	1.27	0.4
jgi.p|Neosp1|708057	0.54	0.75	2.16	1.71	1.81	3.47	3.66	2.78	3.61	3.19	3.09	2.29	2.69	2.91	3.11	0.06	0.08	0.1
jgi.p|Neosp1|708061	2461.49	2061.16	2402.48	2131.81	1845.42	2634.74	2847.21	2958.82	2698.49	2547.32	3758.62	1950.96	2173.34	2093.77	1803.15	1139.33	259.24	122.66
jgi.p|Neosp1|708063	0.06	0.0	0.0	0.0	0.0	0.31	0.34	0.39	0.66	0.65	0.16	1.82	0.66	0.35	0.0	0.0	0.0	0.0
jgi.p|Neosp1|708064	1.1	1.08	0.98	0.0	0.0	0.14	1.31	1.3	0.8	2.65	3.1	0.89	0.88	0.57	0.82	18.83	82.1	179.55
jgi.p|Neosp1|708068	9.87	10.62	6.52	0.89	1.02	2.03	0.34	1.18	0.22	0.24	48.02	13.17	2.9	2.03	20.39	1.85	0.16	0.29
jgi.p|Neosp1|708071	2.01	5.04	2.55	7.21	5.27	5.18	3.19	2.55	3.3	3.97	0.91	2.05	2.95	5.19	3.55	2.84	1.72	1.0
jgi.p|Neosp1|708076	1.89	1.19	1.89	0.32	0.39	2.03	3.12	3.47	0.73	1.82	6.23	1.02	0.66	0.95	1.52	0.0	0.21	0.0
jgi.p|Neosp1|708078	0.39	1.0	0.8	1.56	2.22	0.86	1.32	2.75	2.69	1.79	3.13	1.86	1.33	1.92	1.3	0.85	0.22	0.07
jgi.p|Neosp1|708080	1.55	2.26	2.68	3.7	4.86	1.92	2.0	2.6	2.09	3.09	8.85	1.86	2.29	2.72	3.07	2.64	0.3	0.21
jgi.p|Neosp1|708089	2.23	3.23	3.95	1.69	2.82	0.88	2.11	2.59	1.56	1.67	2.09	2.63	2.56	2.38	3.93	0.94	0.4	0.31
jgi.p|Neosp1|708097	8.44	6.91	10.09	19.58	20.18	19.96	17.49	18.2	15.58	19.74	22.41	8.4	16.62	18.69	9.65	13.5	4.53	1.42
jgi.p|Neosp1|708105	1.35	2.56	3.9	3.39	3.05	2.16	2.82	5.29	4.18	2.21	2.29	1.54	3.05	4.21	3.64	3.49	0.8	1.12
jgi.p|Neosp1|708106	2.66	3.92	3.13	2.75	3.49	4.76	7.26	7.3	7.0	6.96	13.2	16.7	11.74	13.29	11.59	1.97	6.13	9.77
jgi.p|Neosp1|708108	0.0	0.08	0.0	0.29	0.18	0.79	0.69	0.66	0.56	0.41	0.26	1.18	0.76	0.24	0.08	0.0	0.27	0.74
jgi.p|Neosp1|708110	9.9	13.04	12.14	14.58	17.0	13.19	11.56	9.71	10.69	10.68	18.37	10.74	12.76	14.78	10.03	8.09	3.25	6.12
jgi.p|Neosp1|708117	4.92	8.8	6.33	7.72	8.43	17.95	9.42	9.29	15.31	9.41	27.47	22.44	20.15	23.96	30.49	1.16	2.49	2.03
jgi.p|Neosp1|708120	1.02	1.28	1.42	1.43	2.08	2.98	3.22	3.6	3.46	3.65	2.97	3.8	2.57	3.39	0.85	1.53	0.53	0.26
jgi.p|Neosp1|708123	0.31	0.17	0.37	0.12	0.09	1.6	1.69	2.57	1.82	2.37	1.86	6.42	3.21	1.38	0.52	0.0	0.27	0.13
jgi.p|Neosp1|708126	436.55	449.87	464.86	800.0	852.87	763.24	669.93	763.45	716.67	604.67	320.88	762.17	825.05	700.43	1152.86	549.24	278.83	158.16
jgi.p|Neosp1|708135	1.17	1.47	1.34	2.88	3.87	1.96	2.95	2.32	1.79	2.28	2.19	2.38	1.65	2.54	1.34	2.45	0.95	0.7
jgi.p|Neosp1|708136	9.75	10.07	7.23	17.0	13.89	27.81	27.84	31.27	31.18	28.27	33.38	12.1	23.3	20.62	6.32	11.43	11.2	2.96
jgi.p|Neosp1|708146	2.38	1.89	2.5	2.68	3.83	2.98	3.08	3.53	2.65	2.8	6.67	2.67	2.69	3.67	2.94	1.4	1.74	1.09
jgi.p|Neosp1|708148	1.05	0.18	0.4	1.44	2.56	0.57	1.01	2.03	1.54	1.71	1.99	1.28	1.05	1.21	0.83	1.21	0.07	0.33
jgi.p|Neosp1|708152	25.2	19.79	25.22	6.11	9.37	14.66	18.66	22.5	12.48	16.56	52.84	20.44	10.67	9.05	18.53	2.19	0.48	0.28
jgi.p|Neosp1|708158	138.49	115.5	126.9	136.47	119.85	142.08	141.13	142.49	127.17	130.54	183.29	93.86	118.08	145.38	109.48	67.12	21.34	8.37
jgi.p|Neosp1|708160	4.27	3.42	2.73	2.78	1.77	2.45	1.05	1.64	2.19	0.64	1.22	1.1	1.61	1.21	2.37	2.07	2.5	1.84
jgi.p|Neosp1|708162	353.14	296.61	307.94	372.6	316.79	320.73	329.89	329.61	326.39	306.43	509.72	235.81	275.85	357.46	225.18	430.63	187.64	70.68
jgi.p|Neosp1|708163	6.07	7.15	7.97	9.51	7.71	7.13	9.86	9.28	6.5	7.67	11.65	5.59	5.58	9.26	5.01	13.26	4.51	0.71
jgi.p|Neosp1|708169	0.53	1.45	1.27	2.26	1.58	0.91	2.01	1.27	1.86	1.66	2.12	1.78	1.41	1.23	1.08	1.94	3.27	3.72
jgi.p|Neosp1|708171	0.77	1.21	1.59	3.04	3.31	3.07	2.92	2.12	2.68	3.06	2.79	1.58	2.06	2.43	1.23	2.83	1.29	0.51
jgi.p|Neosp1|708178	61.64	61.34	72.69	91.62	66.12	67.8	73.13	74.47	74.14	74.02	80.98	36.65	56.66	79.65	33.03	81.07	20.42	5.93
jgi.p|Neosp1|708179	2.42	2.8	2.61	3.27	3.68	3.58	4.25	5.31	3.03	2.93	7.75	4.18	2.89	3.62	2.25	3.3	1.2	0.29
jgi.p|Neosp1|708189	0.44	1.9	1.91	1.15	0.9	1.12	0.8	1.56	1.05	1.56	0.37	0.17	1.45	1.17	0.0	0.95	0.19	0.0
jgi.p|Neosp1|708198	154.15	266.11	264.43	563.25	460.99	156.0	128.98	145.13	247.9	143.89	180.3	286.24	373.6	216.45	63.6	533.16	670.99	698.92
jgi.p|Neosp1|708203	33.04	38.47	42.14	63.39	66.26	53.89	55.26	60.04	53.39	57.72	55.34	91.43	68.67	57.2	69.28	27.2	41.74	28.4
jgi.p|Neosp1|708204	0.3	0.12	0.18	0.43	0.54	22.05	20.54	39.23	61.72	44.84	29.95	5.96	16.54	10.68	2.91	0.5	0.1	0.09
jgi.p|Neosp1|708206	4.47	4.44	3.22	36.18	33.42	0.18	0.45	0.61	0.6	0.26	0.5	1.63	4.85	0.71	0.23	0.61	0.02	0.13
jgi.p|Neosp1|708222	1993.52	1969.15	1810.05	1476.16	1540.06	1375.41	1361.55	1320.46	1371.67	1448.36	1706.44	2108.99	1610.97	1392.12	2303.32	2126.56	2077.93	2178.45
jgi.p|Neosp1|708224	7.99	6.12	6.87	9.85	10.84	12.13	13.34	12.02	13.58	13.95	22.27	14.36	9.96	10.88	11.4	4.77	2.05	1.04
jgi.p|Neosp1|708239	3.72	2.91	4.06	0.0	0.72	0.0	0.0	0.0	0.0	0.22	0.83	1.12	0.32	0.0	0.0	0.35	0.0	0.0
jgi.p|Neosp1|708244	1.44	1.32	1.66	2.34	3.44	1.92	2.61	2.38	2.17	2.32	3.07	2.47	2.28	3.42	2.29	1.89	0.67	0.19
jgi.p|Neosp1|708245	1.13	0.46	0.87	1.38	1.51	0.86	1.17	1.39	1.36	1.35	1.58	0.98	1.0	1.22	1.3	2.34	1.02	0.31
jgi.p|Neosp1|708249	7.79	6.97	10.45	10.51	11.44	9.35	10.26	7.52	10.07	10.13	6.74	8.01	8.67	8.05	7.89	3.55	1.51	0.92
jgi.p|Neosp1|708252	15.44	19.55	22.34	25.53	27.75	56.96	64.5	64.81	44.03	58.02	48.91	51.68	38.25	49.44	38.41	4.42	2.08	0.57
jgi.p|Neosp1|708254	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.65	0.73	0.0	0.0	1.39	0.9	0.35	0.5	0.0	0.4	0.0
jgi.p|Neosp1|708255	0.0	0.0	0.0	0.0	0.0	5.12	2.84	7.72	3.61	2.93	8.67	1.84	1.78	0.46	0.0	0.43	0.52	0.24
jgi.p|Neosp1|708259	0.0	0.0	0.0	0.0	0.0	1.05	0.0	1.32	0.0	0.55	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.25
jgi.p|Neosp1|708266	4.94	4.79	4.91	4.7	7.93	7.43	7.0	6.89	7.46	9.12	9.2	8.85	8.07	5.88	5.91	16.55	29.17	45.93
jgi.p|Neosp1|708267	34.74	30.21	33.28	18.07	25.41	23.34	22.01	23.78	23.23	25.57	31.55	27.18	28.65	28.27	20.24	30.87	131.79	265.23
jgi.p|Neosp1|708269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	10.24	8.33
jgi.p|Neosp1|70827	6.2	2.6	3.61	5.54	4.51	2.53	2.87	3.91	2.56	4.66	6.98	5.07	4.74	4.8	4.28	2.64	1.69	0.46
jgi.p|Neosp1|708270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.53
jgi.p|Neosp1|708271	6.65	7.44	9.17	12.62	11.84	8.26	7.75	6.41	6.35	8.4	9.24	7.24	7.64	12.74	8.09	4.79	1.55	1.04
jgi.p|Neosp1|708274	3.13	2.35	3.85	1.68	2.12	1.54	1.54	1.48	1.16	2.08	2.91	2.62	2.11	2.69	3.73	1.63	0.39	0.14
jgi.p|Neosp1|708276	0.89	4.1	2.78	2.62	3.34	4.6	1.27	1.54	3.03	2.4	0.0	1.65	1.25	2.06	2.08	2.73	0.71	0.43
jgi.p|Neosp1|708277	2247.45	1810.79	2431.84	1323.77	1198.42	1439.65	1363.99	1348.02	1415.16	1147.77	2230.92	1811.8	1296.11	1418.89	2345.03	367.72	174.36	88.04
jgi.p|Neosp1|708278	160.69	180.39	219.55	159.35	196.52	210.52	235.68	216.71	253.84	227.3	201.35	262.63	231.95	170.63	229.49	70.84	49.14	19.12
jgi.p|Neosp1|708279	6.3	6.64	6.09	3.17	4.51	3.09	2.48	2.93	2.47	2.89	4.76	2.3	3.05	2.35	3.28	1.83	0.9	1.23
jgi.p|Neosp1|708288	0.2	0.0	0.0	0.0	0.45	0.78	0.4	0.44	0.98	0.54	2.6	1.64	1.42	0.12	0.17	0.0	0.13	0.0
jgi.p|Neosp1|708290	15.37	10.16	12.17	16.49	18.54	13.58	16.35	18.96	19.63	19.0	21.85	14.77	14.39	16.45	21.75	17.99	3.78	1.12
jgi.p|Neosp1|708300	6.94	3.06	6.87	15.9	12.55	9.99	9.76	12.07	8.86	8.61	14.93	7.51	6.54	9.48	6.1	15.97	1.97	0.54
jgi.p|Neosp1|708302	3.63	3.9	3.99	6.64	7.91	6.45	6.29	6.89	7.82	6.27	7.02	4.08	5.39	6.72	4.7	8.34	2.81	1.29
jgi.p|Neosp1|708303	0.51	1.67	0.55	3.54	3.74	1.9	0.44	1.29	0.45	0.93	6.4	1.34	1.56	3.04	2.85	1.41	0.61	0.22
jgi.p|Neosp1|708304	5.12	6.04	6.51	5.2	7.62	7.28	8.25	8.28	6.45	8.14	13.66	9.7	6.82	6.66	8.53	3.9	1.69	1.76
jgi.p|Neosp1|708306	0.88	0.83	0.45	0.43	0.0	0.0	0.1	0.0	0.0	0.17	4.54	4.97	1.01	0.58	7.37	11.6	33.33	66.67
jgi.p|Neosp1|708308	0.57	0.35	0.51	0.16	0.13	2.2	1.19	1.69	2.76	1.15	1.28	3.54	1.92	0.99	0.95	0.0	0.28	0.34
jgi.p|Neosp1|708312	7.57	9.2	8.67	14.92	18.47	12.72	11.87	14.75	13.48	11.54	22.08	11.16	14.92	19.0	11.31	14.65	36.1	39.66
jgi.p|Neosp1|708318	6.94	6.31	7.11	7.82	8.43	4.82	5.58	6.88	7.07	6.35	31.07	6.75	6.47	9.02	9.18	15.87	14.08	11.45
jgi.p|Neosp1|708319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|708320	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|708341	0.38	0.94	1.09	1.46	2.52	0.86	1.25	1.34	0.7	2.25	1.23	1.05	0.86	1.6	0.72	2.51	1.64	0.64
jgi.p|Neosp1|708344	8.71	16.47	12.87	49.62	44.17	47.59	45.44	47.28	49.4	54.09	39.71	23.57	34.55	49.89	21.51	69.33	35.32	12.97
jgi.p|Neosp1|708347	5.46	9.93	11.62	13.96	11.67	8.4	6.8	13.06	12.5	10.0	8.03	5.16	7.63	10.99	5.55	7.85	2.46	1.13
jgi.p|Neosp1|708349	7.52	2.77	2.16	0.07	0.1	0.0	0.55	0.25	0.14	0.0	26.62	0.88	0.17	0.07	0.87	0.76	4.92	2.26
jgi.p|Neosp1|708350	2.24	2.11	2.49	3.11	4.08	3.31	3.23	3.55	3.01	3.29	4.2	2.4	2.65	3.95	2.71	6.25	15.6	17.42
jgi.p|Neosp1|708358	18.28	16.2	20.07	21.59	17.54	31.69	21.38	22.93	23.73	21.26	39.88	18.69	23.91	24.54	20.31	16.98	8.2	5.04
jgi.p|Neosp1|708361	9.67	10.55	10.67	15.18	16.07	14.6	17.06	17.02	13.92	18.95	32.52	10.12	16.12	20.35	10.52	13.95	12.61	17.93
jgi.p|Neosp1|708362	1.72	2.83	3.97	4.94	5.78	3.42	5.47	10.3	6.59	6.23	6.47	4.76	3.57	7.2	5.75	6.95	1.57	1.44
jgi.p|Neosp1|708373	0.03	0.05	0.08	0.0	0.06	0.67	0.23	0.56	0.32	0.13	0.08	1.24	0.65	0.34	0.81	0.0	0.0	0.0
jgi.p|Neosp1|708376	4.79	5.7	5.77	9.9	11.09	8.83	8.9	9.93	8.98	9.95	5.51	9.77	10.23	11.41	7.62	8.87	3.26	1.48
jgi.p|Neosp1|708386	5.59	3.83	4.19	6.45	7.86	6.8	7.21	5.88	5.2	6.97	11.34	5.76	5.91	8.5	5.78	17.69	44.88	76.24
jgi.p|Neosp1|708387	0.68	0.56	1.47	0.08	0.18	0.18	0.11	1.03	0.83	0.46	0.17	1.97	0.75	0.47	0.23	1.34	0.36	0.33
jgi.p|Neosp1|708392	0.06	0.09	0.07	0.16	0.18	0.58	1.05	1.77	1.16	1.18	0.8	1.63	0.93	0.62	0.38	0.43	0.0	0.0
jgi.p|Neosp1|708397	4.89	6.71	9.37	8.26	14.65	1.11	3.13	3.25	1.65	2.12	0.18	1.33	1.5	1.58	1.68	12.09	0.0	0.0
jgi.p|Neosp1|708398	2.14	2.34	1.85	3.62	5.18	0.31	1.22	1.28	0.86	0.48	1.22	0.96	0.24	0.55	0.99	4.15	0.0	0.0
jgi.p|Neosp1|708406	4.85	4.97	5.7	6.64	4.4	3.12	2.27	3.36	2.73	4.88	12.68	1.9	5.53	5.0	3.76	3.41	0.69	0.1
jgi.p|Neosp1|708408	0.7	0.98	2.03	1.97	1.82	76.87	74.88	43.39	56.69	54.18	70.2	55.08	26.12	50.54	74.57	1.85	3.55	3.14
jgi.p|Neosp1|708418	5.73	3.71	5.5	8.92	8.55	9.98	6.02	9.06	7.05	9.64	10.78	6.16	7.24	9.32	6.46	7.06	1.28	0.39
jgi.p|Neosp1|708419	2.38	2.18	2.9	3.05	3.06	1.31	1.78	1.9	1.43	1.39	3.38	1.51	2.42	3.02	2.35	2.58	0.43	0.42
jgi.p|Neosp1|708422	0.14	0.06	0.07	0.11	0.12	1.19	1.11	1.0	1.78	0.96	1.38	4.32	1.49	0.85	0.15	0.14	0.08	0.14
jgi.p|Neosp1|708425	2.06	1.44	0.82	1.66	2.35	1.51	1.09	0.84	1.66	1.05	2.01	1.36	1.66	1.24	1.31	3.42	1.03	1.54
jgi.p|Neosp1|708429	1.19	1.55	1.59	2.35	2.47	1.22	1.74	1.68	2.09	1.56	4.42	1.38	0.97	2.4	2.04	3.64	1.24	0.4
jgi.p|Neosp1|708430	1.36	1.72	1.26	1.68	1.01	1.58	1.98	2.08	1.86	1.35	3.04	2.23	6.02	2.78	1.31	13.4	85.78	82.47
jgi.p|Neosp1|708431	2.96	3.07	3.42	1.78	1.4	1.02	0.78	0.43	0.48	0.93	1.27	1.14	1.08	0.57	1.81	0.65	2.08	1.55
jgi.p|Neosp1|708432	0.63	0.52	0.38	0.12	0.09	0.0	0.67	2.04	0.51	0.42	5.39	0.12	0.31	1.45	0.35	0.92	0.14	0.13
jgi.p|Neosp1|708441	66.75	62.63	78.54	75.58	80.82	74.78	84.37	86.07	88.67	83.15	147.36	73.51	92.71	70.56	93.25	32.76	25.63	39.26
jgi.p|Neosp1|708443	3.83	4.23	5.78	1.22	1.04	1.29	2.38	0.9	1.21	1.12	9.2	5.69	1.16	1.35	1.53	2.0	0.11	0.0
jgi.p|Neosp1|708444	0.09	0.13	0.19	0.02	0.06	0.07	0.19	0.37	0.55	0.2	0.21	1.17	0.38	0.31	0.07	0.03	0.05	0.02
jgi.p|Neosp1|708445	340.39	237.5	298.16	207.45	110.21	293.48	496.17	466.37	259.93	449.24	739.67	94.21	121.4	330.01	89.56	133.97	63.44	20.76
jgi.p|Neosp1|708448	6.94	6.46	7.97	10.89	8.96	10.86	7.54	8.21	11.7	10.76	8.38	11.17	8.27	8.79	12.7	2.38	1.79	0.49
jgi.p|Neosp1|708449	20.29	14.53	22.26	2.78	3.77	11.92	16.27	12.21	10.56	11.3	29.95	12.36	8.24	11.77	29.88	0.0	1.75	2.56
jgi.p|Neosp1|708450	73.89	58.76	103.73	50.19	55.94	116.71	152.77	139.69	115.62	116.84	185.57	74.09	100.07	110.96	80.54	5.53	4.61	2.39
jgi.p|Neosp1|708451	2.93	3.07	3.51	2.47	3.89	5.01	3.94	3.68	4.43	3.93	5.24	4.5	3.04	1.8	4.17	1.0	4.59	1.02
jgi.p|Neosp1|708470	2.42	3.72	6.52	8.88	11.12	5.66	8.94	9.15	8.08	8.63	9.33	3.33	5.21	6.73	4.8	10.59	3.3	0.55
jgi.p|Neosp1|708471	2.17	3.03	2.92	1.14	1.37	1.52	2.54	3.11	2.05	2.69	2.28	2.87	2.58	1.89	2.79	0.35	0.1	0.18
jgi.p|Neosp1|708473	5.15	4.01	3.6	2.59	4.4	9.45	10.71	7.7	10.01	9.78	13.34	13.09	10.26	7.77	6.54	0.33	3.43	3.82
jgi.p|Neosp1|708474	1.15	0.4	0.87	0.0	0.0	0.16	0.19	0.0	0.0	0.08	6.06	0.07	0.12	0.07	2.12	0.13	0.0	0.0
jgi.p|Neosp1|708475	11.56	12.94	14.33	10.11	11.49	13.87	20.24	18.93	18.23	15.76	30.03	19.39	17.63	15.66	15.41	4.46	0.92	0.51
jgi.p|Neosp1|708477	2.28	2.78	2.95	3.49	4.33	3.41	3.39	2.56	3.49	4.06	7.7	2.88	3.2	4.08	4.19	4.83	1.63	0.82
jgi.p|Neosp1|70848	0.27	0.13	0.28	0.18	0.24	0.71	0.53	1.1	0.76	0.58	0.6	1.18	0.55	0.68	0.39	1.11	0.15	0.38
jgi.p|Neosp1|708483	92.07	81.96	91.56	88.79	75.93	89.59	100.73	101.78	91.87	99.18	132.75	81.01	91.97	102.93	76.26	92.01	86.12	99.83
jgi.p|Neosp1|708491	1.37	1.03	0.9	1.36	1.73	1.94	1.62	1.47	1.55	1.04	4.06	2.62	1.92	1.53	1.47	2.04	0.45	0.22
jgi.p|Neosp1|708495	0.16	0.51	0.28	2.72	2.21	0.4	1.54	1.17	1.7	1.15	1.0	0.9	1.24	1.62	0.0	7.64	4.82	2.35
jgi.p|Neosp1|708496	0.75	1.63	0.6	10.21	11.61	2.35	8.17	4.84	5.44	9.36	1.92	4.13	7.87	6.52	1.25	27.23	26.3	14.98
jgi.p|Neosp1|708501	0.75	0.88	0.77	1.57	0.67	2.21	2.55	3.93	3.9	1.58	116.12	0.62	2.35	1.73	1.07	1.17	0.71	0.0
jgi.p|Neosp1|708506	21.57	30.83	26.09	25.71	33.0	29.04	26.81	26.44	33.42	20.72	50.48	36.22	32.49	35.09	40.15	13.52	39.35	78.89
jgi.p|Neosp1|708510	11.87	8.37	9.84	17.41	20.79	11.01	9.81	12.66	14.0	11.64	16.05	11.37	12.08	14.44	14.57	16.59	11.02	6.64
jgi.p|Neosp1|708518	3.96	3.1	5.01	4.72	4.85	4.87	5.04	6.19	4.73	5.85	7.06	2.79	4.17	5.5	3.06	5.39	3.18	1.67
jgi.p|Neosp1|708536	5.09	14.87	10.82	68.41	57.36	9.14	6.12	7.43	10.5	6.08	19.64	8.32	22.75	11.26	4.52	5.04	2.84	0.49
jgi.p|Neosp1|708537	9.18	10.03	6.83	4.83	7.35	2.1	3.23	4.84	2.97	4.51	9.42	6.37	6.71	4.94	14.96	0.89	2.82	0.49
jgi.p|Neosp1|708544	2.72	2.23	2.94	0.0	0.08	0.0	0.07	0.0	0.0	0.12	1.13	0.2	0.13	0.05	1.17	0.0	0.23	0.27
jgi.p|Neosp1|708549	730.7	710.63	925.77	690.64	710.12	855.68	867.31	828.75	698.88	825.31	875.46	691.5	915.0	1085.58	721.14	50.97	65.65	19.63
jgi.p|Neosp1|708553	3.73	4.01	5.37	4.39	6.45	5.38	5.85	5.73	5.5	6.16	7.7	5.09	5.47	5.91	4.95	7.86	19.77	43.56
jgi.p|Neosp1|708565	26.86	27.36	26.2	49.31	39.24	50.27	56.63	60.78	50.32	52.38	51.46	31.37	44.37	45.89	24.45	43.62	16.77	5.45
jgi.p|Neosp1|708573	9.4	13.15	11.86	15.96	22.96	11.66	12.81	12.86	11.67	13.07	26.48	13.66	14.62	14.29	10.51	10.27	2.49	1.39
jgi.p|Neosp1|708574	84.26	83.41	89.49	104.06	107.91	114.44	103.5	103.26	103.6	109.79	84.34	101.89	97.27	110.31	94.53	67.08	17.12	6.48
jgi.p|Neosp1|708575	5.11	5.56	8.02	12.42	11.01	15.52	15.88	15.32	12.82	15.85	34.93	7.76	14.6	20.37	6.46	7.85	3.89	4.49
jgi.p|Neosp1|708577	55.34	28.89	47.89	0.13	0.0	0.0	0.44	0.24	0.14	0.45	5.73	2.19	0.56	0.39	3.16	0.49	0.15	4.45
jgi.p|Neosp1|708578	45.46	22.75	35.48	0.13	0.5	0.0	0.44	0.24	0.0	0.0	2.59	1.81	0.11	0.26	3.17	0.49	0.74	10.43
jgi.p|Neosp1|708579	0.49	2.13	1.16	0.0	0.07	0.0	1.16	0.17	0.29	0.22	4.79	2.06	0.89	0.19	3.65	0.0	2.57	0.98
